5/30/2014 4:38:06 PM	0	45.918098	3.645971
5/30/2014 4:38:11 PM	0	46.221929	3.645971
5/30/2014 4:38:16 PM	0	46.525760	3.645971
5/30/2014 4:38:21 PM	0	46.816380	3.487450
5/30/2014 4:38:26 PM	0	47.120211	3.645971
5/30/2014 4:38:31 PM	0	47.424042	3.645971
5/30/2014 4:38:36 PM	0	47.727873	3.645971
5/30/2014 4:38:41 PM	0	48.018494	3.487450
5/30/2014 4:38:46 PM	0	48.322325	3.645971
5/30/2014 4:38:51 PM	0	48.626156	3.645971
5/30/2014 4:38:56 PM	0	48.929987	3.645971
5/30/2014 4:39:01 PM	0	49.220608	3.487450
5/30/2014 4:39:06 PM	0	49.524439	3.645971
5/30/2014 4:39:11 PM	0	49.828269	3.645971
5/30/2014 4:39:16 PM	0	50.132100	3.645971
5/30/2014 4:39:21 PM	0	50.435931	3.645971
5/30/2014 4:39:26 PM	0	50.726552	3.487450
5/30/2014 4:39:31 PM	0	51.030383	3.645971
5/30/2014 4:39:36 PM	0	51.334214	3.645971
5/30/2014 4:39:41 PM	0	51.638045	3.645971
5/30/2014 4:39:46 PM	0	51.928666	3.487450
5/30/2014 4:39:51 PM	0	52.232497	3.645971
5/30/2014 4:39:56 PM	0	52.536328	3.645971
5/30/2014 4:40:01 PM	0	52.826948	3.487450
5/30/2014 4:40:06 PM	0	53.130779	3.645971
5/30/2014 4:40:11 PM	0	53.421400	3.487450
5/30/2014 4:40:16 PM	0	53.725231	3.645971
5/30/2014 4:40:21 PM	0	53.949802	2.694848
5/30/2014 4:40:26 PM	0	53.976222	0.317041
5/30/2014 4:40:31 PM	0	53.976222	0.000000
5/31/2014 1:26:46 AM	0	54.227213	3.011889
5/31/2014 1:26:51 AM	0	54.438573	2.536328
5/31/2014 1:26:56 AM	0	54.438573	0.000000
6/3/2014 1:06:27 PM	0	54.464993	0.317041
6/3/2014 1:06:32 PM	0	54.491413	0.317041
6/3/2014 1:06:37 PM	0	54.504624	0.158520
6/3/2014 1:06:42 PM	0	54.504624	0.000000
6/3/2014 3:10:23 PM	0	54.544254	0.475561
6/3/2014 3:10:28 PM	0	54.544254	0.000000
6/4/2014 1:11:01 PM	0	54.729194	2.219287
6/4/2014 1:11:06 PM	0	54.953765	2.694848
6/4/2014 1:11:11 PM	0	55.165125	2.536328
6/4/2014 1:11:16 PM	0	55.389696	2.694848
6/4/2014 1:11:21 PM	0	55.614267	2.694848
6/4/2014 1:11:26 PM	0	55.852048	2.853369
6/4/2014 1:11:31 PM	0	56.076618	2.694848
6/4/2014 1:11:36 PM	0	56.314399	2.853369
6/4/2014 1:11:41 PM	0	56.538970	2.694848
6/4/2014 1:11:46 PM	0	56.776750	2.853369
6/4/2014 1:11:51 PM	0	57.001321	2.694848
6/4/2014 1:11:56 PM	0	57.159841	1.902246
6/4/2014 1:12:01 PM	0	57.173052	0.158520
6/4/2014 1:12:06 PM	0	57.173052	0.000000
6/9/2014 8:59:01 AM	0	57.437252	3.170410
6/9/2014 8:59:06 AM	0	57.727873	3.487450
6/9/2014 8:59:11 AM	0	58.031704	3.645971
6/9/2014 8:59:16 AM	0	58.322325	3.487450
6/9/2014 8:59:21 AM	0	58.626156	3.645971
6/9/2014 8:59:26 AM	0	58.916777	3.487450
6/9/2014 8:59:31 AM	0	59.220608	3.645971
6/9/2014 8:59:36 AM	0	59.524439	3.645971
6/9/2014 8:59:41 AM	0	59.828269	3.645971
6/9/2014 8:59:46 AM	0	60.132100	3.645971
6/9/2014 8:59:51 AM	0	60.435931	3.645971
6/9/2014 8:59:56 AM	0	60.805812	4.438573
6/9/2014 9:00:01 AM	0	61.056803	3.011889
6/9/2014 9:00:06 AM	0	61.175694	1.426684
6/9/2014 9:00:11 AM	0	61.321004	1.743725
