,,,,Minute Level SiteSage Data,, 2014-07-29 22:57:00,Customer: ,Giulia Marinello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Column name is Energy Monitor Channel Number-Circuit Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Columns contain average power usage(production) in watts for minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage is average voltage for minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,3,,5,6,7,8,9,10,11,12,13,,A-1,A-2,A-3,A-4,A-5,,A-7,A-8,A-9,A-10,B-1,B-2,,,,,,,,,,,,,,,,,,,14881,
Date/Time,,Main Power,,Oven,,Furnace fan,Office outlet,Basement outlets and lights,Office outlet{1},Dining Room outlets,Basement closet light,Basement lights,Living Room outlet,Air Conditioner,,washing machine,Basement lights{1},First Floor lights and outlets,Kitchen outlet,clothes dryer,,Second Floor lights and outlets,S bedroom outlet,First floor outlets and lights,East bedroom outlets,Second Floor outlets,Refrigerator,,,,,,,,,,,,,,,,,,,Voltage,Outdoor Temp
2014-07-02 01:30:00,0,3450,0,0,0,636,0,0,0,0,0,0,0,2612,0,0,0,0,0,0,0,62,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 01:31:00,0,3417,0,0,0,635,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,61,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 01:32:00,0,3415,0,0,0,633,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,61,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7,0
2014-07-02 01:33:00,0,3405,0,0,0,632,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,0,61,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,0
2014-07-02 01:34:00,0,3421,0,0,0,632,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,61,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,0
2014-07-02 01:35:00,0,3408,0,0,0,632,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,61,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,0
2014-07-02 01:36:00,0,3395,0,0,0,632,0,0,0,0,0,0,0,2566,0,0,0,0,0,0,0,61,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,72
2014-07-02 01:37:00,0,2865,0,0,0,631,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,61,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7,0
2014-07-02 01:38:00,0,688,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.4,0
2014-07-02 01:39:00,0,207,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:40:00,0,207,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:41:00,0,155,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 01:42:00,0,102,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 01:43:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 01:44:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5,0
2014-07-02 01:45:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6,0
2014-07-02 01:46:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5,0
2014-07-02 01:47:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5,0
2014-07-02 01:48:00,0,2915,0,0,0,524,0,0,0,0,0,0,0,2350,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 01:49:00,0,3316,0,0,0,641,0,0,0,0,0,0,0,2584,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:50:00,0,3330,0,0,0,641,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:51:00,0,3329,0,0,0,642,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:52:00,0,3324,0,0,0,641,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 01:53:00,0,3329,0,0,0,641,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 01:54:00,0,3331,0,0,0,642,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 01:55:00,0,3339,0,0,0,642,0,0,0,0,0,0,0,2606,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 01:56:00,0,3332,0,0,0,642,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0
2014-07-02 01:57:00,0,3354,0,0,0,642,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0
2014-07-02 01:58:00,0,1679,0,0,0,641,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0
2014-07-02 01:59:00,0,348,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.3,0
2014-07-02 02:00:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:01:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:02:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:03:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6,0
2014-07-02 02:04:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5,0
2014-07-02 02:05:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:06:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.8,0
2014-07-02 02:07:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:08:00,0,104,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.1,0
2014-07-02 02:09:00,0,2611,0,0,0,440,0,0,0,0,0,0,0,2104,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.2,0
2014-07-02 02:10:00,0,3286,0,0,0,636,0,0,0,0,0,0,0,2558,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 02:11:00,0,3294,0,0,0,636,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 02:12:00,0,3293,0,0,0,636,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 02:13:00,0,3295,0,0,0,635,0,0,0,0,0,0,0,2570,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 02:14:00,0,3298,0,0,0,636,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 02:15:00,0,3305,0,0,0,635,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9,0
2014-07-02 02:16:00,0,3306,0,0,0,636,0,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 02:17:00,0,3393,0,0,0,635,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,62,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 02:18:00,0,3324,0,0,0,636,0,0,0,0,0,0,0,2434,0,0,0,0,0,0,0,62,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
2014-07-02 02:19:00,0,811,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2014-07-02 02:20:00,0,217,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 02:21:00,0,217,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 02:22:00,0,215,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 02:23:00,0,214,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 02:24:00,0,215,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0
2014-07-02 02:25:00,0,213,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0
2014-07-02 02:26:00,0,214,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.1,0
2014-07-02 02:27:00,0,215,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 02:28:00,0,214,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.8,0
2014-07-02 02:29:00,0,214,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 02:30:00,0,2224,0,0,0,355,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,63,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.9,0
2014-07-02 02:31:00,0,3414,0,0,0,644,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,63,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 02:32:00,0,3421,0,0,0,643,0,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,62,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 02:33:00,0,3438,0,0,0,642,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,62,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,72
2014-07-02 02:34:00,0,3422,0,0,0,643,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,62,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 02:35:00,0,3423,0,0,0,642,0,0,0,0,0,0,0,2586,0,0,0,0,0,0,0,62,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 02:36:00,0,3338,0,0,0,642,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,62,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 02:37:00,0,3324,0,0,0,641,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 02:38:00,0,3315,0,0,0,641,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 02:39:00,0,2765,0,0,0,641,0,0,0,0,0,0,0,2067,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 02:40:00,0,614,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
2014-07-02 02:41:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6,0
2014-07-02 02:42:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:43:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6,0
2014-07-02 02:44:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6,0
2014-07-02 02:45:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.8,0
2014-07-02 02:46:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:47:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 02:48:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 02:49:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:50:00,0,105,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7,0
2014-07-02 02:51:00,0,712,0,0,0,85,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5,0
2014-07-02 02:52:00,0,3314,0,0,0,642,0,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 02:53:00,0,3301,0,0,0,639,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3,0
2014-07-02 02:54:00,0,3296,0,0,0,637,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 02:55:00,0,3300,0,0,0,637,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0
2014-07-02 02:56:00,0,3291,0,0,0,637,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
2014-07-02 02:57:00,0,3305,0,0,0,637,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
2014-07-02 02:58:00,0,3289,0,0,0,637,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
2014-07-02 02:59:00,0,3283,0,0,0,636,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
2014-07-02 03:00:00,0,2774,0,0,0,635,0,0,0,0,0,0,0,2058,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.2,0
2014-07-02 03:01:00,0,599,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,0
2014-07-02 03:02:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 03:03:00,0,104,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0
2014-07-02 03:04:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 03:05:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,0
2014-07-02 03:06:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 03:07:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 03:08:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4,0
2014-07-02 03:09:00,0,103,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4,0
2014-07-02 03:10:00,0,104,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.4,0
2014-07-02 03:11:00,0,124,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 03:12:00,0,230,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 03:13:00,0,1623,0,0,0,238,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,63,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.1,0
2014-07-02 03:14:00,0,3400,0,0,0,644,0,0,0,0,0,0,0,2548,0,0,0,0,0,0,0,63,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0
2014-07-02 03:15:00,0,3409,0,0,0,645,0,0,0,0,0,0,0,2558,0,0,0,0,0,0,0,63,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0
2014-07-02 03:16:00,0,3414,0,0,0,645,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,63,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0
2014-07-02 03:17:00,0,3409,0,0,0,644,0,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,63,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0
2014-07-02 03:18:00,0,3405,0,0,0,644,0,0,0,0,0,0,0,2558,0,0,0,0,0,0,0,63,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 03:19:00,0,3402,0,0,0,644,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,63,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4,0
2014-07-02 03:20:00,0,3399,0,0,0,644,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,63,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 03:21:00,0,3395,0,0,0,644,0,0,0,0,0,0,0,2550,0,0,0,0,0,0,0,63,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5,0
2014-07-02 03:22:00,0,1142,0,0,0,642,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,63,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.2,0
2014-07-02 03:23:00,0,298,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,0
2014-07-02 03:24:00,0,213,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:25:00,0,213,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:26:00,0,212,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:27:00,0,211,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:28:00,0,211,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:29:00,0,210,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2014-07-02 03:30:00,0,163,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
